id,product_id,designer,seller_id,sku,name,hsn_code,material,color,no_of_components,barcode,short_description,description,tags,gender,occasions,categories,product_url,created_at,updated_at
1212,115253,Noie Noei,94,nnss24032,DAFFODIL MINI DRESS,540822,COTTON POPLIN,MULTICOLOR,1,"nnss24032, nnss24032xsmulticolor, nnss24032smulticolor, nnss24032mmulticolor, nnss24032lmulticolor, nnss24032xlmulticolor, nnss240322xlmulticolor",Daffodil short dress with button-down front.,"Daffodil short dress creates a youthful silhouette, perfect for warmer weather. The button-down front adds a touch of preppy charm and allows for adjustable coverage and a delightful flare, adding a touch of movement and playful volume. Closure & Details: Collar neck puff sleeves sundress Fabric Type: COTTON POPLIN Lined","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Dresses",https://thechicindian.com/product-details-sku/nnss24032,23-11-2025 11:26,23-11-2025 11:26
1213,115267,Noie Noei,94,nnss23004y,YELLOW CERULEAN DRESS,540821,"Bemberg Linen, BEMBERG LINEN",YELLOW,1,"nnss23004, nnss23004xsyellow, nnss23004syellow, nnss23004myellow, nnss23004lyellow, nnss23004xlyellow, nnss230042xlyellow",A midi dress with flowy silhouette and belt for highlighting the waist,The knee lenght dress crafted in Linen satin. It is adorned with gather details and a belt tied at the back highlighting the waist.,"Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Dresses",https://thechicindian.com/product-details-sku/nnss23004y,23-11-2025 11:26,23-11-2025 11:26
1214,115274,Noie Noei,94,nnfl23001w,MAGNOLIA MIDI DRESS WHITE,540822,LINEN SILK,WHITE,1,"nnfl23001w, nnfl23001xswhite, nnfl23001swhite, nnfl23001mwhite, nnfl23001lwhite, nnfl23001xlwhite, nnfl230012xlwhite",Mid-length linen silk dress with delicate flower appliques and a dramatic organza ruffle hem for timeless charm and graceful movement.,"Our mid-length dress crafted from luxurious linen silk is adorned with delicate flower appliques scattered throughout, this enchanting piece exudes timeless charm and whimsical allure. The dramatic flared hem, crafted from ethereal organza ruffles, adds a touch of drama and movement, ensuring you stand out with every step. Details: Body Fitted Back closure with conceal zipper Applique flowers Signature Loops. Fabric: Type: LINEN SILK LINED","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Dresses",https://thechicindian.com/product-details-sku/nnfl23001w,23-11-2025 11:26,23-11-2025 11:26
1215,115287,Noie Noei,94,nnfl23002b,MAGNOLIA SHORT DRESS BLACK,540822,LINEN SILK,WHITE,1,"nnfl23002b, nnfl23002xswhite, nnfl23002swhite, nnfl23002mwhite, nnfl23002lwhite, nnfl23002xlwhite, nnfl230022xlwhite","A luxurious linen silk short dress adorned with delicate flower appliqus, perfect for any occasion.","A short dress crafted from luxurious Linen silk is adorned with delicate flower appliques all over. Versatile and stylish, this dress is perfect for any occasion","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Dresses",https://thechicindian.com/product-details-sku/nnfl23002b,23-11-2025 11:26,23-11-2025 11:26
1216,115300,Noie Noei,94,nnfl23003,BLANC FLOWER BUSTIER,540822,LINEN SILK,WHITE,1,"nnfl23003, nnfl23003xswhite, nnfl23003swhite, nnfl23003mwhite, nnfl23003lwhite, nnfl23003xlwhite, nnfl230032xlwhite",A linen silk bustier with floral appliqus and flap pockets.,"A fitted bustier is meticulously crafted from luxurious Linen Silk. Delicate flower appliques adorn the entirety of this elegant piece, adding a touch of romance and femininity to your look. The buttoned-down design with flap pockets on both sides, offers a contemporary twist on classic sophistication.","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Tops",https://thechicindian.com/product-details-sku/nnfl23003,23-11-2025 11:26,23-11-2025 11:26
1217,115307,Noie Noei,94,nnfl23005,IVORY A-LINE SKIRT,540822,LINEN SILK,WHITE,1,"nnfl23005, nnfl23005xswhite, nnfl23005swhite, nnfl23005mwhite, nnfl23005lwhite, nnfl23005xlwhite, nnfl230052xlwhite",A white a-line skirt.,"A white a-line midi skirt, meticulously crafted from premium linen silk.","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Bottoms",https://thechicindian.com/product-details-sku/nnfl23005,23-11-2025 11:26,23-11-2025 11:26
1218,115314,Noie Noei,94,nnfl23008,NOIR FLOWER BUSTIER,540822,LINEN SILK,BLACK,1,"nnfl23008, nnfl23008xsblack, nnfl23008sblack, nnfl23008mblack, nnfl23008lblack, nnfl23008xlblack, nnfl230082xlblack",A linen silk bustier with floral appliqus and flap pockets.,"A fitted bustier is meticulously crafted from luxurious Linen Silk. Delicate flower appliques adorn the entirety of this elegant piece, adding a touch of romance and femininity to your look. The buttoned-down design with flap pockets on both sides, offers a contemporary twist on classic sophistication.","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Tops",https://thechicindian.com/product-details-sku/nnfl23008,23-11-2025 11:26,23-11-2025 11:26
1219,115321,Noie Noei,94,nnfl23009,NOIR TROUSER,540822,LINEN SILK,BLACK,1,"nnfl23009, nnfl23009xsblack, nnfl23009sblack, nnfl23009mblack, nnfl23009lblack, nnfl23009xlblack, nnfl230092xlblack",A black ankle-length trousers.,"Classic, straight fit, ankle-length trousers constructed in Linen Silk.","Occasionwear for women, Modern heirloom pieces, Bow-detail dresses, Wedding guest outfits, Elegant eventwear, Quiet luxury, Modern femininity, Effortless elegance, Romantic minimalism, Elevated everyday, Whimsical sophistication",Women,"Birthday brunches, Afternoon tea dates, Fancy Sunday breakfastshoneymoon looks, Springtime escapes, Gallery openings, Fashion week events, Charity dinners or galas, Garden parties, Holiday soirees","Women, Bottoms",https://thechicindian.com/product-details-sku/nnfl23009,23-11-2025 11:26,23-11-2025 11:26
1220,115342,Econock Studio,41,eces22graasbk,Grace Bracelet Black,42050090,Upcycled Leather,BLACK,1,"eces22graasbk, eces22graasbkfreesizeblack","Minimal, modern silhouette Smooth leather construction Sculptural 3D cord detailing Lightweight and versatile Perfect for everyday and elevated looks","Grace Bracelet is an understated yet striking piece, crafted in smooth leather and elevated with sculptural 3D cord detailing. Its minimal silhouette effortlessly complements both everyday looks and refined ensembles, offering a subtle statement of modern elegance.",Minimal BraceletLeather CuffUnisex JewelryLuxury AccessoryMen's BraceletDesigner LeatherModern StyleTimeless DesignSleek WristwearPremium CraftBold MinimalismHandcraftedElegant EdgeStatement CuffEveryday LuxurySculptural FormFashion ForwardClassic LeatherUnderstated Style,Unisex,"Beach/trip, Shopping, Festivals/events, Overnight stay, Conferences, Picnics/outdoors, PARTY, date night, movies, College, Travel, Marriage","Men, Women, Accessories, Unisex",https://thechicindian.com/product-details-sku/eces22graasbk,23-11-2025 11:26,23-11-2025 11:26
1221,115344,Econock Studio,41,eces22graastn,Grace Bracelet Tan,42050090,Upcycled Leather,TAN,1,"eces22graastn, eces22graastnfreesizetan","Minimal, modern silhouette Smooth leather construction Sculptural 3D cord detailing Lightweight and versatile Perfect for everyday and elevated looks","Grace Bracelet is an understated yet striking piece, crafted in smooth leather and elevated with sculptural 3D cord detailing. Its minimal silhouette effortlessly complements both everyday looks and refined ensembles, offering a subtle statement of modern elegance.",Minimal BraceletLeather CuffUnisex JewelryLuxury AccessoryMen's BraceletDesigner LeatherModern StyleTimeless DesignSleek WristwearPremium CraftBold MinimalismHandcraftedElegant EdgeStatement CuffEveryday LuxurySculptural FormFashion ForwardClassic LeatherUnderstated Style,Unisex,"Beach/trip, Shopping, Festivals/events, Overnight stay, Conferences, Picnics/outdoors, PARTY, date night, movies, College, Travel, Marriage","Men, Women, Accessories, Unisex",https://thechicindian.com/product-details-sku/eces22graastn,23-11-2025 11:26,23-11-2025 11:26
1222,115346,Econock Studio,41,EC-ES22-DAN-AS,Econock - Dante Bracelet Tan,42050090,Upcycled Leather,TAN,1,"eces22danastn, eces22danastnfreesizetan",Armour-inspired silhouette Comfort-fit design Statement-making presence Elevates everyday and statement looks,"A perfectly attuned bracelet which preaches the essence of armour. Allow the bracelet to own you, shape you and make you feel comfortable in your skin while your wrist gets to boost the sense of fashion in town.",Armour braceletStatement braceletFashion braceletBold accessoriesArmour-inspired jewelryModern braceletComfortable fashionSculptural braceletWrist jewelryUnique bracelet designFashion-forward accessoriesStylish wristwearLuxury braceletTimeless bracelet,Unknown,"Beach/trip, Shopping, Festivals/events, Overnight stay, Conferences, Picnics/outdoors, PARTY, date night, movies, College, Travel, Marriage",Unknown,https://thechicindian.com/product-details-sku/EC-ES22-DAN-AS,23-11-2025 11:26,23-11-2025 11:26
1223,115348,Julia and Sita,62,jsmsedsgs,The Serpentine Mules in Dusty Rose,64032030,"Velvet, leather, zardosi",DUSTY ROSE,1,"jsmsedsgs, jsmsedsgswomen37dustyrose, jsmsedsgswomen38dustyrose, jsmsedsgswomen39dustyrose, jsmsedsgswomen40dustyrose, jsmsedsgswomen41dustyrose, jsmsedsgsmen41dustyrose, jsmsedsgsmen42dustyrose, jsmsedsgsmen43dustyrose, jsmsedsgsmen44dustyrose, jsmsedsgsmen45dustyrose","Serpents, a symbol of protection, are hand embroidered on plush velvet with soft leather soles.","Hand embroidered metallic wire, glass beads, crystals and sequins embroidered on velvet. Inspired by the the erstwhile kingdom of Gwalior whose coat of arms are guarded by serpents.","Velvet, shoes, slippers, hand embroidered, embroidery, snake embroidery, snakes, serpents, serpentine, mules, hand embroidery, bespoke",Unisex,Day to night,"Men, Women, Unisex, Products, Footwear",https://thechicindian.com/product-details-sku/jsmsedsgs,23-11-2025 11:26,23-11-2025 11:26
1224,115359,Julia and Sita,62,jsmseabbs,The Serpentine Mules in Aegean Blue,64032030,"Velvet, leather, zardosi",AEGEAN BLUE,1,"jsmseabbs, jsmseabbswomen37aegeanblue, jsmseabbswomen38aegeanblue, jsmseabbswomen39aegeanblue, jsmseabbswomen40aegeanblue, jsmseabbswomen41aegeanblue, jsmseabbsmen41aegeanblue, jsmseabbsmen42aegeanblue, jsmseabbsmen43aegeanblue, jsmseabbsmen44aegeanblue, jsmseabbsmen45aegeanblue","Serpents, a symbol of protection, are hand embroidered on plush velvet with soft leather soles","Hand embroidered metallic wire, glass beads, crystals and sequins embroidered on velvet. Inspired by the the erstwhile kingdom of Gwalior whose coat of arms are guarded by serpents.","Velvet, shoes, slippers, hand embroidered, embroidery, snake embroidery, snakes, serpents, serpentine, mules, hand embroidery, bespoke",Unisex,Day to night,"Men, Women, Unisex, Products, Footwear",https://thechicindian.com/product-details-sku/jsmseabbs,23-11-2025 11:26,23-11-2025 11:26
1225,115370,Julia and Sita,62,jsmreagb,The René Mules in Aegean Blue,64032030,"Velvet, leather, zardosi",AEGEAN BLUE,1,"jsmreagb, jsmreagbwomen37aegeanblue, jsmreagbwomen38aegeanblue, jsmreagbwomen39aegeanblue, jsmreagbwomen40aegeanblue, jsmreagbwomen41aegeanblue, jsmreagbmen41aegeanblue, jsmreagbmen42aegeanblue, jsmreagbmen43aegeanblue, jsmreagbmen44aegeanblue, jsmreagbmen45aegeanblue","The Ren mules are embroidered with the all-seeing-eye, a symbol of protection, on plush velvet with soft leather soles.","Hand embroidered metallic wire, pearls, crystals and glass beads.","Velvet, shoes, slippers, hand embroidered, embroidery, evil eye, nazar, all seeing eye, mules, hand embroidery, bespoke",Unisex,Day to night,"Men, Women, Unisex, Products, Footwear",https://thechicindian.com/product-details-sku/jsmreagb,23-11-2025 11:26,23-11-2025 11:26
1226,115381,Julia and Sita,62,jsmredrs,The René Mules in Dusty Rose,64032030,"Velvet, leather, zardosi",DUSTY ROSE,1,"jsmredrs, jsmredrswomen37dustyrose, jsmredrswomen38dustyrose, jsmredrswomen39dustyrose, jsmredrswomen40dustyrose, jsmredrswomen41dustyrose, jsmredrsmen41dustyrose, jsmredrsmen42dustyrose, jsmredrsmen43dustyrose, jsmredrsmen44dustyrose, jsmredrsmen45dustyrose",Embroidered mule.,"The Ren mules are embroidered with the all-seeing-eye, a symbol of protection, on plush velvet with soft leather soles. Hand embroidered metallic wire, pearls, crystals and glass beads.","Velvet, shoes, slippers, hand embroidered, embroidery, evil eye, nazar, all seeing eye, mules, hand embroidery, bespoke",Unisex,Day to night,"Men, Women, Unisex, Products, Footwear",https://thechicindian.com/product-details-sku/jsmredrs,23-11-2025 11:26,23-11-2025 11:26
